row_id,arm,supervision,scene,n_px_scored,n_anom,roc_auc,pr_auc,precision,recall,f1,status,note
quantum_kernel_spec,quantum_kernel,unsupervised,ang20171012t194435_35,429,29,0.3801724137931035,0.005402870552341469,0.007080078124999998,1.0,0.014060606060606056,ok,
quantum_kernel_spec,quantum_kernel,unsupervised,ang20191004t185054_22,446,46,0.37005434782608887,0.007177621918476691,0.009387755102040816,1.0,0.018600889607763852,ok,
quantum_kernel_spec,quantum_kernel,unsupervised,ang20191004t185054_23,412,12,0.3464583333333335,0.0024375544997066213,0.0029296874999999987,1.0,0.005842259006815966,ok,
quantum_kernel_spec,quantum_kernel,unsupervised,ang20191004t185054_24,453,53,0.31971698113207614,0.008845971864043064,0.012971462171361579,1.0,0.025610715910113633,ok,
quantum_kernel_spec,quantum_kernel,unsupervised,ang20191004t185054_25,440,40,0.46681249999999896,0.017876617268674955,0.009765625,1.0,0.019342359767891684,ok,
quantum_kernel_spec,quantum_kernel,unsupervised,ang20191004t185054_26,439,39,0.34371794871794825,0.007806824041382453,0.009521484375,1.0,0.018863361547763,ok,
quantum_kernel_spec,quantum_kernel,unsupervised,ang20191004t185054_27,651,251,0.36499003984064127,0.03217800484056293,0.04411241551049449,0.9880478087649402,0.08445428230887113,ok,
quantum_kernel_spec,quantum_kernel,unsupervised,ang20191004t215336_11,435,35,0.4192142857142881,0.007069590329227259,0.008544921874999998,1.0,0.016945049624788183,ok,
quantum_kernel_spec,quantum_kernel,unsupervised,ang20191004t215336_12,430,30,0.2978333333333332,0.00518764150609362,0.007324218750000003,1.0,0.014541929229277757,ok,
quantum_kernel_spec,quantum_kernel,unsupervised,ang20191004t215336_13,445,45,0.33594444444444455,0.07031624604322953,0.010986328125,1.0,0.021733880705143684,ok,
quantum_kernel_spec,quantum_kernel,unsupervised,ang20210614t141018_32,470,70,0.2815714285714276,0.006575958444312925,0.0100488084984209,1.0,0.0198976691301876,ok,
quantum_kernel_spec,quantum_kernel,unsupervised,ang20210614t141018_33,418,18,0.7162500000000022,0.008805761042303434,0.0045182367330136265,1.0,0.008995828184679356,ok,
quantum_kernel_spec,quantum_kernel,unsupervised,ang20210614t141018_34,417,17,0.5033823529411803,0.0040823013470980525,0.004300275597074295,1.0,0.00856372481729671,ok,
quantum_kernel_spec,quantum_kernel,unsupervised,ang20210614t141018_35,426,26,0.5736538461538487,0.02041886110080391,0.006476361281323171,1.0,0.012869375835271991,ok,
quantum_kernel_spec,quantum_kernel,unsupervised,ang20210614t141018_36,441,41,0.3368292682926807,0.007446154362329925,0.01023781060674634,1.0,0.020268120039176787,ok,
quantum_kernel_spec,quantum_kernel,unsupervised,ang20210614t141018_37,417,17,0.5105882352941142,0.0016741256090110868,0.0017135473049932765,1.0,0.00342123216682733,ok,
quantum_kernel_spec,quantum_kernel,unsupervised,ang20210614t141018_38,408,8,0.5206249999999981,0.0010564864631520806,0.0008163132030497461,1.0,0.0016312947586499405,ok,
quantum_kernel_valscale,quantum_kernel,unsupervised,ang20171012t194435_23,474,74,0.7921283783783778,0.09439911921839937,0.015102040816326531,1.0,0.029754724567752314,ok,
quantum_kernel_valscale,quantum_kernel,unsupervised,ang20171012t194435_24,411,11,0.5220454545454556,0.09368992557617033,0.0026855468749999996,1.0,0.005356708059410761,ok,
quantum_kernel_valscale,quantum_kernel,unsupervised,ang20171012t194435_25,452,52,0.8569711538461545,0.28795585526530043,0.0126953125,1.0,0.02507232401157184,ok,
quantum_kernel_valscale,quantum_kernel,unsupervised,ang20171012t194435_26,414,14,0.766964285714285,0.22736971658950533,0.00341796875,1.0,0.006812652068126521,ok,
quantum_kernel_valscale,quantum_kernel,unsupervised,ang20171012t194435_27,427,27,0.6591666666666682,0.01968607090816122,0.006591796875,1.0,0.01309725927722532,ok,
quantum_kernel_valscale,quantum_kernel,unsupervised,ang20171012t194435_28,443,43,0.5611627906976762,0.19493131261142335,0.010498046875000002,1.0,0.020777965692196185,ok,
quantum_kernel_valscale,quantum_kernel,unsupervised,ang20171012t194435_29,458,58,0.6443103448275846,0.2269778485976589,0.01416015625,1.0,0.027924891670678863,ok,
quantum_kernel_valscale,quantum_kernel,unsupervised,ang20171012t194435_30,424,24,0.5907291666666649,0.011585775084142776,0.005859374999999999,1.0,0.011650485436893203,ok,
quantum_kernel_valscale,quantum_kernel,unsupervised,ang20171012t194435_31,434,34,0.4652205882352959,0.009494485266077258,0.00830078125,1.0,0.01646489104116223,ok,
quantum_kernel_valscale,quantum_kernel,unsupervised,ang20171012t194435_32,456,56,0.6431696428571422,0.2034850846536301,0.013671875000000003,1.0,0.026974951830443166,ok,
quantum_kernel_valscale,quantum_kernel,unsupervised,ang20171012t194435_33,469,69,0.6955072463768123,0.13753173212172942,0.016845703125,1.0,0.033133253301320525,ok,
quantum_kernel_valscale,quantum_kernel,unsupervised,ang20171012t194435_35,429,29,0.5355172413793104,0.008082062629083772,0.007080078124999998,1.0,0.014060606060606056,ok,
quantum_kernel_valscale,quantum_kernel,unsupervised,ang20191004t185054_22,446,46,0.2981521739130457,0.006374694444769333,0.009387755102040816,1.0,0.018600889607763852,ok,
quantum_kernel_valscale,quantum_kernel,unsupervised,ang20191004t185054_23,412,12,0.9739583333333335,0.3381896200723363,0.0029296874999999987,1.0,0.005842259006815966,ok,
quantum_kernel_valscale,quantum_kernel,unsupervised,ang20191004t185054_24,453,53,0.5076415094339632,0.012619557894542017,0.012939453125,1.0,0.02554832489756568,ok,
quantum_kernel_valscale,quantum_kernel,unsupervised,ang20191004t185054_25,440,40,0.7736874999999994,0.24951168909669477,0.009765625,1.0,0.019342359767891684,ok,
quantum_kernel_valscale,quantum_kernel,unsupervised,ang20191004t185054_26,439,39,0.5051282051282042,0.011848731499699741,0.009521484375,1.0,0.018863361547763,ok,
quantum_kernel_valscale,quantum_kernel,unsupervised,ang20191004t185054_27,651,251,0.5324203187251025,0.061737990143724594,0.04462222222222222,1.0,0.08543226684819606,ok,
quantum_kernel_valscale,quantum_kernel,unsupervised,ang20191004t215336_11,435,35,0.8679285714285722,0.31282518159404893,0.008544921874999998,1.0,0.016945049624788183,ok,
quantum_kernel_valscale,quantum_kernel,unsupervised,ang20191004t215336_12,430,30,0.635083333333333,0.013713859046069771,0.007324218750000003,1.0,0.014541929229277757,ok,
quantum_kernel_valscale,quantum_kernel,unsupervised,ang20191004t215336_13,445,45,0.8926666666666667,0.6130568926539233,0.010986328125,1.0,0.021733880705143684,ok,
quantum_kernel_valscale,quantum_kernel,unsupervised,ang20210614t141018_32,470,70,0.6319999999999985,0.015046058043720643,0.0100488084984209,1.0,0.0198976691301876,ok,
quantum_kernel_valscale,quantum_kernel,unsupervised,ang20210614t141018_33,418,18,0.9956944444444444,0.7180317090550834,0.004394531250000001,1.0,0.008750607681088967,ok,
quantum_kernel_valscale,quantum_kernel,unsupervised,ang20210614t141018_34,417,17,0.8994117647058835,0.08318180243791279,0.004150390624999999,1.0,0.008266472161439336,ok,
quantum_kernel_valscale,quantum_kernel,unsupervised,ang20210614t141018_35,426,26,0.7543269230769247,0.019744517540266196,0.006347656250000002,1.0,0.012615235322658907,ok,
quantum_kernel_valscale,quantum_kernel,unsupervised,ang20210614t141018_36,441,41,0.8938414634146333,0.09765263008633229,0.010009765624999998,1.0,0.019821126420111187,ok,
quantum_kernel_valscale,quantum_kernel,unsupervised,ang20210614t141018_37,417,17,0.5991176470588208,0.002120176944989857,0.0016665032839917656,1.0,0.0033274613427285186,ok,
quantum_kernel_valscale,quantum_kernel,unsupervised,ang20210614t141018_38,408,8,0.5881249999999985,0.002660225297418369,0.0008,1.0,0.001598721023181455,ok,
