scene,dataset,detector,standardized,n_px,n_anom,anom_frac,roc_auc,pr_auc,precision,recall,f1,runtime_s,peak_rss_mb,components,status,note
ang20170908t225309_34,had100,fused,True,14400,30,0.0020833333333333333,0.9896949663651124,0.24204926263408166,0.024691358024691357,1.0,0.048192771084337345,1.3039516120043118,336.629176,ace+index+rx+spatial,ok,
ang20170908t225309_35,had100,global_rx,True,4096,41,0.010009765625,0.9107756157709543,0.10968910855151426,0.018093556928508385,1.0,0.035543996532293023,0.19773022799927276,60.0829,,ok,
ang20170908t225309_35,had100,local_rx,True,4096,41,0.010009765625,0.9655108117049112,0.4787473181621517,0.0196078431372549,1.0,0.038461538461538464,0.3108915229968261,35.539367,,ok,
ang20170908t225309_35,had100,kernel_rx,True,4096,41,0.010009765625,0.9724158671919642,0.26467348918252426,0.08134920634920635,1.0,0.15045871559633028,1.1313894519989844,169.712417,,ok,
ang20170908t225309_35,had100,crd,True,4096,41,0.010009765625,0.8720098643649815,0.056994734358752394,0.018594104308390022,1.0,0.0365093499554764,28.434044686997368,866.106491,,ok,
ang20170908t225309_35,had100,fused,True,4096,41,0.010009765625,0.9380409611741,0.28181770895694774,0.022515101592531575,1.0,0.04403866809881847,0.6215944329960621,60.093125,ace+index+rx+spatial,ok,
ang20170908t225309_36,had100,global_rx,True,10000,80,0.008,0.9918353074596774,0.6567550766054734,0.11465892597968069,0.9875,0.20546163849154747,0.3376891580046504,140.43039,,ok,
ang20170908t225309_36,had100,local_rx,True,10000,80,0.008,0.8587008568548387,0.31229519250738597,0.011655355562112718,0.9875,0.02303878681831438,0.36771107299864525,233.856069,,ok,
ang20170908t225309_36,had100,kernel_rx,True,10000,80,0.008,0.9932327368951612,0.6625800341979495,0.15459882583170254,0.9875,0.26734348561759724,2.251797495999199,351.750449,,ok,
ang20170908t225309_36,had100,crd,True,10000,80,0.008,0.9878389616935483,0.5343341923766809,0.10408432147562582,0.9875,0.18831942789034564,83.49069848000363,931.091387,,ok,
ang20170908t225309_36,had100,fused,True,10000,80,0.008,0.9298884828629033,0.2754338133819498,0.01761034329023629,0.9875,0.034603591765221195,1.0152059400061262,233.898056,ace+index+rx+spatial,ok,
ang20170908t225309_37,had100,global_rx,True,10000,54,0.0054,0.9940586574911932,0.6741245518250816,0.09464285714285714,0.9814814814814815,0.17263843648208468,0.29279916099767433,140.43039,,ok,
ang20170908t225309_37,had100,local_rx,True,10000,54,0.0054,0.9016671507622644,0.44028510336585197,0.00850995504174695,0.9814814814814815,0.01687360713148679,0.3596553679963108,233.856018,,ok,
ang20170908t225309_37,had100,kernel_rx,True,10000,54,0.0054,0.9896869018626508,0.645756274750016,0.05680600214362272,0.9814814814814815,0.10739614994934144,2.396073256000818,351.750449,,ok,
ang20170908t225309_37,had100,crd,True,10000,54,0.0054,0.9812357098703368,0.5446484627427939,0.03724525650035137,0.9814814814814815,0.07176709546377794,80.27837145200465,931.091387,,ok,
ang20170908t225309_37,had100,fused,True,10000,54,0.0054,0.9570216204541562,0.4992634885838748,0.01619804400977995,0.9814814814814815,0.03187011425135297,0.9865806339948904,233.89801,ace+index+rx+spatial,ok,
ang20170908t225309_38,had100,global_rx,True,4096,12,0.0029296875,0.9994898792033954,0.8621226268285093,0.6666666666666666,1.0,0.8,0.220117222997942,60.082854,,ok,
ang20170908t225309_38,had100,local_rx,True,4096,12,0.0029296875,0.9984084231145935,0.839172149122807,0.2,1.0,0.33333333333333337,0.4082309020013781,35.539372,,ok,
ang20170908t225309_38,had100,kernel_rx,True,4096,12,0.0029296875,0.9999183806725432,0.9752747252747255,0.8571428571428571,1.0,0.923076923076923,1.1195559140032856,169.712373,,ok,
ang20170908t225309_38,had100,crd,True,4096,12,0.0029296875,0.9911238981390793,0.8000253874515688,0.0375,1.0,0.07228915662650602,28.675449561000278,866.106491,,ok,
ang20170908t225309_38,had100,fused,True,4096,12,0.0029296875,0.9978166829905322,0.6735786662673456,0.21428571428571427,1.0,0.35294117647058826,0.6626748670023517,60.093135,ace+index+rx+spatial,ok,
ang20170908t225309_39,had100,global_rx,True,6400,27,0.00421875,0.9371247915104811,0.2951972789227245,0.009500351864883884,1.0,0.018821889159986054,0.2579654670043965,91.43799,,ok,
ang20170908t225309_39,had100,local_rx,True,6400,27,0.00421875,0.9022612758686821,0.4052610061909282,0.005790263778683251,1.0,0.011513859275053304,0.2782357129981392,149.79275,,ok,
ang20170908t225309_39,had100,kernel_rx,True,6400,27,0.00421875,0.9956413341004585,0.6367757397128385,0.10266159695817491,1.0,0.18620689655172412,1.5686955990022398,240.751649,,ok,
ang20170908t225309_39,had100,crd,True,6400,27,0.00421875,0.951508388978968,0.20295629373935964,0.01721938775510204,1.0,0.03385579937304074,49.235964479994436,891.651387,,ok,
ang20170908t225309_39,had100,fused,True,6400,27,0.00421875,0.8861748929221078,0.3305333455145235,0.006638800098352594,1.0,0.013190034196384953,0.7970792429987341,149.82049,ace+index+rx+spatial,ok,
ang20170908t225309_40,had100,global_rx,True,4096,67,0.016357421875,0.7762712869013088,0.3263125945321576,0.01695344129554656,1.0,0.03334162727046529,0.2053445709971129,60.082854,,ok,
ang20170908t225309_40,had100,local_rx,True,4096,67,0.016357421875,0.9094290276095325,0.517936889793459,0.025522041763341066,0.9850746268656716,0.04975499434602337,0.2609153130033519,35.539316,,ok,
ang20170908t225309_40,had100,kernel_rx,True,4096,67,0.016357421875,0.9970215934475055,0.8580676727863611,0.4177215189873418,0.9850746268656716,0.5866666666666667,1.0897391460021026,169.712419,,ok,
ang20170908t225309_40,had100,crd,True,4096,67,0.016357421875,0.9476482072141155,0.4247671628620976,0.05764192139737991,0.9850746268656716,0.1089108910891089,28.493725665000966,866.106491,,ok,
ang20170908t225309_40,had100,fused,True,4096,67,0.016357421875,0.9046169006049425,0.434709985346336,0.02186154355746936,0.9850746268656716,0.04277381723914452,0.7924992800035398,60.093176,ace+index+rx+spatial,ok,
ang20171012t194435_23,had100,global_rx,True,4900,74,0.015102040816326531,0.9202125872246055,0.4664410266045686,0.022001205545509342,0.9864864864864865,0.04304245283018868,0.21733772099833004,71.02449,,ok,
ang20171012t194435_23,had100,local_rx,True,4900,74,0.015102040816326531,0.8627731544225535,0.22952844063068892,0.022161505768063146,0.9864864864864865,0.04334916864608076,0.25961899800313404,114.755284,,ok,
ang20171012t194435_23,had100,kernel_rx,True,4900,74,0.015102040816326531,0.9268125357018852,0.30209410010334703,0.029072082835523694,0.9864864864864865,0.05647969052224371,1.3220455720002064,194.502149,,ok,
ang20171012t194435_23,had100,crd,True,4900,74,0.015102040816326531,0.9230743383250635,0.3179215132094337,0.032130281690140844,0.9864864864864865,0.06223358908780904,37.102311983995605,875.060087,,ok,
ang20171012t194435_23,had100,fused,True,4900,74,0.015102040816326531,0.9223434997367861,0.37469531438828146,0.03585461689587426,0.9864864864864865,0.06919431279620852,0.7688827949968982,114.777024,ace+index+rx+spatial,ok,
ang20171012t194435_24,had100,global_rx,True,4096,11,0.002685546875,0.9617892511405364,0.5068913910883562,0.009892086330935251,1.0,0.019590382902938554,0.15360430799773894,60.082854,,ok,
ang20171012t194435_24,had100,local_rx,True,4096,11,0.002685546875,0.9753421608990764,0.8125361782571422,0.016845329249617153,1.0,0.03313253012048193,0.2495174270006828,35.53927,,ok,
ang20171012t194435_24,had100,kernel_rx,True,4096,11,0.002685546875,0.9261822632691666,0.26307411780682277,0.007953723788864787,1.0,0.015781922525107607,1.1560446880030213,169.712417,,ok,
ang20171012t194435_24,had100,crd,True,4096,11,0.002685546875,0.9693112273283633,0.5898388099553544,0.013189448441247002,1.0,0.026035502958579884,29.732900374001474,866.106491,,ok,
ang20171012t194435_24,had100,fused,True,4096,11,0.002685546875,0.9969956603983531,0.46230613997108083,0.1896551724137931,1.0,0.3188405797101449,0.9004269010038115,60.092982,ace+index+rx+spatial,ok,
ang20171012t194435_25,had100,global_rx,True,4096,52,0.0126953125,0.9983165943848437,0.936285219985155,0.33116883116883117,0.9807692307692307,0.4951456310679612,0.2369711970022763,60.0829,,ok,
ang20171012t194435_25,had100,local_rx,True,4096,52,0.0126953125,0.8816908240127824,0.21249957835062017,0.0196078431372549,0.9807692307692307,0.03844704108556351,0.363607717998093,35.539423,,ok,
ang20171012t194435_25,had100,kernel_rx,True,4096,52,0.0126953125,0.9958390397930457,0.7832463600510188,0.4112903225806452,0.9807692307692307,0.5795454545454546,1.2390954340007738,169.712417,,ok,
ang20171012t194435_25,had100,crd,True,4096,52,0.0126953125,0.9891196834817013,0.7854586548222595,0.13144329896907217,0.9807692307692307,0.23181818181818178,28.74708033999923,866.106491,,ok,
ang20171012t194435_25,had100,fused,True,4096,52,0.0126953125,0.9154112455299399,0.2598496128298051,0.018345323741007193,0.9807692307692307,0.03601694915254237,0.7424125739998999,60.09312,ace+index+rx+spatial,ok,
ang20171012t194435_26,had100,global_rx,True,4096,14,0.00341796875,1.0,1.0,1.0,1.0,1.0,0.23475582000537543,60.082854,,ok,
ang20171012t194435_26,had100,local_rx,True,4096,14,0.00341796875,0.9359382655560999,0.3222991297711892,0.006401463191586648,1.0,0.012721490231712856,0.2332404620028683,35.539469,,ok,
ang20171012t194435_26,had100,kernel_rx,True,4096,14,0.00341796875,0.9928956393924547,0.6902947513316177,0.06451612903225806,1.0,0.12121212121212122,1.0858306559966877,169.712417,,ok,
ang20171012t194435_26,had100,crd,True,4096,14,0.00341796875,0.9973052425281725,0.8384559884559885,0.10606060606060606,1.0,0.19178082191780824,29.59991081699991,866.106491,,ok,
ang20171012t194435_26,had100,fused,True,4096,14,0.00341796875,0.9788444040036397,0.26646428099476616,0.017902813299232736,1.0,0.035175879396984924,0.7845221050010878,60.093166,ace+index+rx+spatial,ok,
ang20171012t194435_27,had100,global_rx,True,4096,27,0.006591796875,0.9936739393608404,0.8877277762341896,0.04426229508196721,1.0,0.0847723704866562,0.1870537439972395,60.082854,,ok,
ang20171012t194435_27,had100,local_rx,True,4096,27,0.006591796875,0.8422307783330147,0.2947849548977567,0.006778809942254582,1.0,0.013466334164588529,0.3851489209991996,35.53927,,ok,
ang20171012t194435_27,had100,kernel_rx,True,4096,27,0.006591796875,0.9852543622511672,0.5376800509049637,0.07317073170731707,1.0,0.13636363636363635,1.1440636699990137,169.712417,,ok,
ang20171012t194435_27,had100,crd,True,4096,27,0.006591796875,0.9945113459490457,0.721285612786598,0.14754098360655737,1.0,0.2571428571428572,29.69110811999417,866.106491,,ok,
ang20171012t194435_27,had100,fused,True,4096,27,0.006591796875,0.9144479943201989,0.27969498752531174,0.013775510204081633,1.0,0.027176648213387014,0.7020921479997924,60.093074,ace+index+rx+spatial,ok,
ang20171012t194435_28,had100,global_rx,True,4096,43,0.010498046875,0.9618083647484781,0.737568938681837,0.013724864347270986,1.0,0.02707808564231738,0.11579422100476222,60.0829,,ok,
ang20171012t194435_28,had100,local_rx,True,4096,43,0.010498046875,0.7619850928683318,0.2344353778711822,0.010842158345940494,1.0,0.021451733599401345,0.31014736799988896,35.539275,,ok,
ang20171012t194435_28,had100,kernel_rx,True,4096,43,0.010498046875,0.9638740180974186,0.6377900370820594,0.022407503908285567,1.0,0.04383282364933741,1.1330287640012102,169.712463,,ok,
ang20171012t194435_28,had100,crd,True,4096,43,0.010498046875,0.9638395905416027,0.6081796904521948,0.02553444180522565,1.0,0.04979733642154024,29.566247422000743,866.106491,,ok,
ang20171012t194435_28,had100,fused,True,4096,43,0.010498046875,0.890144538355166,0.3334538501314167,0.013551843681058934,1.0,0.026741293532338308,0.7190983370019239,60.093212,ace+index+rx+spatial,ok,
ang20171012t194435_29,had100,global_rx,True,4096,58,0.01416015625,0.8184531434134344,0.5404266284619965,0.015895147796988286,0.9827586206896551,0.031284302963776066,0.20421367199742235,60.0829,,ok,
ang20171012t194435_29,had100,local_rx,True,4096,58,0.01416015625,0.7309439633823505,0.10326388659202741,0.015240641711229946,0.9827586206896551,0.030015797788309633,0.25651601800200297,35.539321,,ok,
ang20171012t194435_29,had100,kernel_rx,True,4096,58,0.01416015625,0.9527676726272821,0.5652340752106624,0.03514180024660912,0.9827586206896551,0.06785714285714285,1.135550102997513,169.712373,,ok,
ang20171012t194435_29,had100,crd,True,4096,58,0.01416015625,0.8878328294990692,0.34424762502570505,0.024111675126903553,0.9827586206896551,0.04706853839801816,29.92931958200643,866.106491,,ok,
ang20171012t194435_29,had100,fused,True,4096,58,0.01416015625,0.8154301378285597,0.2530509023396102,0.015789473684210527,0.9827586206896551,0.031079607415485277,0.6775866730022244,60.093028,ace+index+rx+spatial,ok,
ang20171012t194435_30,had100,global_rx,True,4096,24,0.005859375,0.8939505566470203,0.5014223390562698,0.006051437216338881,1.0,0.012030075187969924,0.09397226599685382,60.0829,,ok,
ang20171012t194435_30,had100,local_rx,True,4096,24,0.005859375,0.6671066633922724,0.15494720245205604,0.006085192697768763,1.0,0.012096774193548387,0.3394405949948123,35.53927,,ok,
ang20171012t194435_30,had100,kernel_rx,True,4096,24,0.005859375,0.9775703994760969,0.2649998166538347,0.04081632653061224,1.0,0.07843137254901959,1.1904248420032673,169.712417,,ok,
ang20171012t194435_30,had100,crd,True,4096,24,0.005859375,0.8695358546168959,0.2728241968832507,0.007416563658838072,1.0,0.014723926380368098,29.90916429200297,866.106491,,ok,
ang20171012t194435_30,had100,fused,True,4096,24,0.005859375,0.8747646529142108,0.20236587268013262,0.008746355685131196,1.0,0.017341040462427744,0.7641062710026745,60.093212,ace+index+rx+spatial,ok,
ang20171012t194435_31,had100,global_rx,True,4096,34,0.00830078125,0.8348104382077794,0.13872071025377092,0.008838055627761892,1.0,0.017521257407884565,0.11089966200233903,60.0829,,ok,
ang20171012t194435_31,had100,local_rx,True,4096,34,0.00830078125,0.687143395024184,0.036771675344507385,0.009465478841870824,1.0,0.018753447324875896,0.3778535999954329,35.539316,,ok,
ang20171012t194435_31,had100,kernel_rx,True,4096,34,0.00830078125,0.9810510614881107,0.2686903004701612,0.05396825396825397,1.0,0.10240963855421686,1.1549342360012815,169.712373,,ok,
ang20171012t194435_31,had100,crd,True,4096,34,0.00830078125,0.8962007993744027,0.04754103743405927,0.020846106683016553,1.0,0.04084084084084084,28.615970047998417,866.106491,,ok,
ang20171012t194435_31,had100,fused,True,4096,34,0.00830078125,0.7795746806846815,0.046996747649710464,0.009244154431756389,1.0,0.018318965517241378,0.7834441599989077,60.093129,ace+index+rx+spatial,ok,
ang20171012t194435_32,had100,global_rx,True,4096,56,0.013671875,0.904415664780764,0.6913141210389141,0.016301126259632485,0.9821428571428571,0.03206997084548105,0.20264545700047165,60.0829,,ok,
ang20171012t194435_32,had100,local_rx,True,4096,56,0.013671875,0.6986783946251768,0.18326027100107728,0.014953779227841218,0.9821428571428571,0.02945902517407606,0.28671291299542645,35.539418,,ok,
ang20171012t194435_32,had100,kernel_rx,True,4096,56,0.013671875,0.9843352192362093,0.666205569168505,0.11270491803278689,0.9821428571428571,0.20220588235294118,1.1400335069993162,169.712417,,ok,
ang20171012t194435_32,had100,crd,True,4096,56,0.013671875,0.9181577086280057,0.4510388200169049,0.032582938388625596,0.9821428571428571,0.06307339449541285,28.42542782000237,866.106491,,ok,
ang20171012t194435_32,had100,fused,True,4096,56,0.013671875,0.8459821428571428,0.29385615559871414,0.018443997317236754,0.9821428571428571,0.03620803159973667,0.8064642620011,60.093125,ace+index+rx+spatial,ok,
ang20171012t194435_33,had100,global_rx,True,4096,69,0.016845703125,0.8862317041131781,0.5067581138341,0.0223463687150838,0.9855072463768116,0.043701799485861184,0.17514955299702706,60.082854,,ok,
ang20171012t194435_33,had100,local_rx,True,4096,69,0.016845703125,0.7167525003328978,0.10277218573558983,0.017418032786885244,0.9855072463768116,0.034231059652655424,0.32593352599360514,35.539469,,ok,
ang20171012t194435_33,had100,kernel_rx,True,4096,69,0.016845703125,0.936177180840918,0.5578375763832287,0.02202785876255264,0.9855072463768116,0.04309252217997466,1.2235556460000225,169.712419,,ok,
ang20171012t194435_33,had100,crd,True,4096,69,0.016845703125,0.9197842102043093,0.42512049230049015,0.041692213366033105,0.9855072463768116,0.08,28.351542525000696,866.106491,,ok,
ang20171012t194435_33,had100,fused,True,4096,69,0.016845703125,0.8133648596610561,0.18584796284596355,0.0183982683982684,0.9855072463768116,0.03612217795484728,0.815974600998743,60.093222,ace+index+rx+spatial,ok,
ang20171012t194435_35,had100,global_rx,True,4096,29,0.007080078125,0.8146731895915823,0.42125266709369263,0.008022130013831258,1.0,0.015916575192096598,0.1878810970010818,60.0829,,ok,
ang20171012t194435_35,had100,local_rx,True,4096,29,0.007080078125,0.736296346540278,0.23627907997635272,0.007264529058116233,1.0,0.014424272569012686,0.3269496370048728,35.539566,,ok,
ang20171012t194435_35,had100,kernel_rx,True,4096,29,0.007080078125,0.8566510941726089,0.2647551914728884,0.011115369873514757,1.0,0.021986353297952996,1.1891753620002419,169.712417,,ok,
ang20171012t194435_35,had100,crd,True,4096,29,0.007080078125,0.8576007054255022,0.3649321468770441,0.008486976880304361,1.0,0.016831108531630876,28.287225102001685,866.106491,,ok,
ang20171012t194435_35,had100,fused,True,4096,29,0.007080078125,0.9074129028428988,0.28921786431258456,0.011201235998455001,1.0,0.02215431627196333,0.7736627609992865,60.093278,ace+index+rx+spatial,ok,
ang20180227t082814_15,had100,global_rx,True,10000,32,0.0032,0.9999153541332263,0.979381016970452,0.7111111111111111,1.0,0.8311688311688311,0.3291226290020859,140.43039,,ok,
ang20180227t082814_15,had100,local_rx,True,10000,32,0.0032,0.9988964686998394,0.7388600636903225,0.24806201550387597,1.0,0.39751552795031053,0.35622500099998433,233.856115,,ok,
ang20180227t082814_15,had100,kernel_rx,True,10000,32,0.0032,0.9995516904093098,0.8226696078161546,0.7441860465116279,1.0,0.8533333333333333,2.4399012259964366,351.750449,,ok,
ang20180227t082814_15,had100,crd,True,10000,32,0.0032,0.9996676865971107,0.9222470673082361,0.4444444444444444,1.0,0.6153846153846153,81.52240864600026,931.091387,,ok,
ang20180227t082814_15,had100,fused,True,10000,32,0.0032,0.999573635634029,0.8187630259615433,0.5925925925925926,1.0,0.7441860465116279,1.0153135919972556,233.898158,ace+index+rx+spatial,ok,
ang20180227t082814_16,had100,global_rx,True,4096,8,0.001953125,1.0,1.0,1.0,1.0,1.0,0.10218574200553121,60.0829,,ok,
ang20180227t082814_16,had100,local_rx,True,4096,8,0.001953125,0.9998471135029354,0.9519230769230769,0.6153846153846154,1.0,0.761904761904762,0.3046155509946402,35.539413,,ok,
ang20180227t082814_16,had100,kernel_rx,True,4096,8,0.001953125,0.9996942270058709,0.8768939393939394,0.7272727272727273,1.0,0.8421052631578948,1.1132091330000549,169.712417,,ok,
ang20180227t082814_16,had100,crd,True,4096,8,0.001953125,0.9999694227005871,0.9861111111111112,0.8888888888888888,1.0,0.9411764705882353,28.908344108000165,866.106491,,ok,
ang20180227t082814_16,had100,fused,True,4096,8,0.001953125,0.9995107632093934,0.7482007575757575,0.7272727272727273,1.0,0.8421052631578948,1.0339034589997027,60.093217,ace+index+rx+spatial,ok,
ang20180227t082814_17,had100,global_rx,True,10000,12,0.0012,0.9999582832732613,0.9722222222222224,0.75,1.0,0.8571428571428571,0.3304202439976507,140.43039,,ok,
ang20180227t082814_17,had100,local_rx,True,10000,12,0.0012,0.9999833133093046,0.9880952380952382,0.8571428571428571,1.0,0.923076923076923,0.3427832870002021,233.856059,,ok,
ang20180227t082814_17,had100,kernel_rx,True,10000,12,0.0012,0.9998081030570019,0.9127140974967062,0.5217391304347826,1.0,0.6857142857142856,2.3126649990008445,351.750403,,ok,
ang20180227t082814_17,had100,crd,True,10000,12,0.0012,1.0,1.0,1.0,1.0,1.0,82.18315604199597,931.091387,,ok,
ang20180227t082814_17,had100,fused,True,10000,12,0.0012,0.9996829528767854,0.83422160198476,0.5454545454545454,1.0,0.7058823529411764,1.0167007479976746,233.898102,ace+index+rx+spatial,ok,
ang20180227t082814_18,had100,global_rx,True,4096,12,0.0029296875,0.9996939275220372,0.9240258097165993,0.631578947368421,1.0,0.7741935483870968,0.18128009399515577,60.082854,,ok,
ang20180227t082814_18,had100,local_rx,True,4096,12,0.0029296875,0.9997959516813582,0.962121212121212,0.5454545454545454,1.0,0.7058823529411764,0.3361482249965775,35.539321,,ok,
ang20180227t082814_18,had100,kernel_rx,True,4096,12,0.0029296875,0.9999183806725432,0.973575036075036,0.8571428571428571,1.0,0.923076923076923,1.1763687500060769,169.712417,,ok,
ang20180227t082814_18,had100,crd,True,4096,12,0.0029296875,0.9998163565132224,0.9462454212454213,0.8,1.0,0.888888888888889,29.889799159995164,866.106491,,ok,
ang20180227t082814_18,had100,fused,True,4096,12,0.0029296875,0.995041625857003,0.9136592300962381,0.047244094488188976,1.0,0.09022556390977444,0.772676215005049,60.093171,ace+index+rx+spatial,ok,
ang20191004t185054_22,had100,global_rx,True,4900,46,0.009387755102040816,0.5067761236810518,0.00951102591589351,0.009978308026030369,1.0,0.01975945017182131,0.16090760700171813,71.024536,,ok,
ang20191004t185054_22,had100,local_rx,True,4900,46,0.009387755102040816,0.7963759158739543,0.1112801810599603,0.009488448844884489,1.0,0.01879852881078872,0.2459082759960438,114.75533,,ok,
ang20191004t185054_22,had100,kernel_rx,True,4900,46,0.009387755102040816,0.8390211569122732,0.07664441833610891,0.012250332889480693,1.0,0.024204156800841883,1.3479479489978985,194.502151,,ok,
ang20191004t185054_22,had100,crd,True,4900,46,0.009387755102040816,0.6287956145536626,0.05761239330404603,0.009814380200554727,1.0,0.019437988590745827,35.3592866090039,875.060087,,ok,
ang20191004t185054_22,had100,fused,True,4900,46,0.009387755102040816,0.7919152290356675,0.04307536093967961,0.011302211302211302,1.0,0.022351797862001945,0.7827587549982127,114.776876,ace+index+rx+spatial,ok,
ang20191004t185054_23,had100,global_rx,True,4096,12,0.0029296875,0.9866348351289586,0.4489673345379771,0.04152249134948097,1.0,0.07973421926910298,0.2102332060021581,60.082854,,ok,
ang20191004t185054_23,had100,local_rx,True,4096,12,0.0029296875,0.92848106431603,0.7172841606938586,0.0034944670937682005,1.0,0.006964596633778294,0.3538305030015181,35.539464,,ok,
ang20191004t185054_23,had100,kernel_rx,True,4096,12,0.0029296875,0.9801460985961475,0.29323143971473653,0.03529411764705882,1.0,0.06818181818181818,1.1578316719969735,169.712417,,ok,
ang20191004t185054_23,had100,crd,True,4096,12,0.0029296875,0.9419278485145283,0.18318070876227466,0.008516678495386799,1.0,0.01688951442646024,30.018957717999,866.106491,,ok,
ang20191004t185054_23,had100,fused,True,4096,12,0.0029296875,0.9774730656219393,0.4509802380352833,0.011374407582938388,1.0,0.022492970946579195,0.7991468770051142,60.09312,ace+index+rx+spatial,ok,
ang20191004t185054_24,had100,global_rx,True,4096,53,0.012939453125,0.9893269989126326,0.6700630954970216,0.1306532663316583,0.9811320754716981,0.2305986696230599,0.17283813500398537,60.082854,,ok,
ang20191004t185054_24,had100,local_rx,True,4096,53,0.012939453125,0.8022251363876068,0.10159502198005499,0.016014782876501387,0.9811320754716981,0.03151515151515152,0.24170325700106332,35.539362,,ok,
ang20191004t185054_24,had100,kernel_rx,True,4096,53,0.012939453125,0.9961778802402476,0.8365962972596019,0.3076923076923077,0.9811320754716981,0.4684684684684685,1.1523975800009794,169.712371,,ok,
ang20191004t185054_24,had100,crd,True,4096,53,0.012939453125,0.9488190629973072,0.3641128832424344,0.044558697514995714,0.9811320754716981,0.08524590163934426,28.625370199995814,866.106491,,ok,
ang20191004t185054_24,had100,fused,True,4096,53,0.012939453125,0.901196570825886,0.24034852637531992,0.019287833827893175,0.9811320754716981,0.03783193888686795,0.6874210710011539,60.093028,ace+index+rx+spatial,ok,
ang20191004t185054_25,had100,global_rx,True,4096,40,0.009765625,0.9726146449704142,0.5516021408978572,0.04094165813715456,1.0,0.07866273352999016,0.267067495995434,60.082854,,ok,
ang20191004t185054_25,had100,local_rx,True,4096,40,0.009765625,0.8964558678500987,0.48892093458299324,0.01455604075691412,1.0,0.028694404591104734,0.27820077299838886,35.539362,,ok,
ang20191004t185054_25,had100,kernel_rx,True,4096,40,0.009765625,0.9674309664694279,0.7133791498838403,0.03442340791738382,1.0,0.06655574043261231,1.1531404809938977,169.712417,,ok,
ang20191004t185054_25,had100,crd,True,4096,40,0.009765625,0.9923878205128205,0.7563180606570973,0.16736401673640167,1.0,0.2867383512544803,29.97125751299609,866.106442,,ok,
ang20191004t185054_25,had100,fused,True,4096,40,0.009765625,0.9430103550295857,0.4168506515993247,0.012849341471249599,1.0,0.02537266095781795,0.5985976550000487,60.09312,ace+index+rx+spatial,ok,
ang20191004t185054_26,had100,global_rx,True,4096,39,0.009521484375,0.8260682707318152,0.34120523884372983,0.011535048802129548,1.0,0.02280701754385965,0.19455563500378048,60.082854,,ok,
ang20191004t185054_26,had100,local_rx,True,4096,39,0.009521484375,0.8980679168009708,0.4460049065464911,0.009956599438345672,1.0,0.019716885743174924,0.2637747289991239,35.539372,,ok,
ang20191004t185054_26,had100,kernel_rx,True,4096,39,0.009521484375,0.6736062392951719,0.07090601857733979,0.009561166952684481,1.0,0.01894123360854784,1.2809895190002862,169.712417,,ok,
ang20191004t185054_26,had100,crd,True,4096,39,0.009521484375,0.8327234346460375,0.3717572792239269,0.01282051282051282,1.0,0.02531645569620253,29.37301655000192,866.106491,,ok,
ang20191004t185054_26,had100,fused,True,4096,39,0.009521484375,0.9603629055194252,0.6331225878485852,0.01528812230497844,1.0,0.03011583011583012,0.7076687310036505,60.093222,ace+index+rx+spatial,ok,
ang20191004t185054_27,had100,global_rx,True,5625,251,0.04462222222222222,0.9763773339837525,0.7030019222614351,0.1968,0.9800796812749004,0.32778147901399063,0.24202534000505693,80.891015,,ok,
ang20191004t185054_27,had100,local_rx,True,5625,251,0.04462222222222222,0.9476244630706796,0.6580776318352206,0.08355978260869565,0.9800796812749004,0.1539906103286385,0.2571075509986258,131.691243,,ok,
ang20191004t185054_27,had100,kernel_rx,True,5625,251,0.04462222222222222,0.9903059885504502,0.790129917085758,0.5051334702258727,0.9800796812749004,0.6666666666666667,1.430113820999395,216.85612,,ok,
ang20191004t185054_27,had100,crd,True,5625,251,0.04462222222222222,0.9698029615812892,0.6570150426451912,0.21428571428571427,0.9800796812749004,0.35167977126518946,41.73508602599759,883.095012,,ok,
ang20191004t185054_27,had100,fused,True,5625,251,0.04462222222222222,0.9177113651831084,0.3566614328385917,0.10237203495630462,0.9800796812749004,0.18538055764883193,0.7431361859999015,131.715729,ace+index+rx+spatial,ok,
ang20191004t215336_11,had100,global_rx,True,4096,35,0.008544921875,0.9857178034966757,0.8912060939789801,0.034653465346534656,1.0,0.06698564593301436,0.2091459900038899,60.082854,,ok,
ang20191004t215336_11,had100,local_rx,True,4096,35,0.008544921875,0.8786998276286629,0.33789558367879735,0.01072961373390558,1.0,0.021231422505307854,0.3119437100031064,35.539367,,ok,
ang20191004t215336_11,had100,kernel_rx,True,4096,35,0.008544921875,0.9957786611320224,0.923974789232077,0.11006289308176101,1.0,0.19830028328611898,1.1780090449974523,169.712417,,ok,
ang20191004t215336_11,had100,crd,True,4096,35,0.008544921875,0.9667077074612165,0.49871170759135286,0.040697674418604654,1.0,0.0782122905027933,31.391613487998256,866.106491,,ok,
ang20191004t215336_11,had100,fused,True,4096,35,0.008544921875,0.9427516093854434,0.5271055260816702,0.01730959446092977,1.0,0.03403014098201264,0.7986101170026814,60.093171,ace+index+rx+spatial,ok,
ang20191004t215336_12,had100,global_rx,True,4096,30,0.00732421875,0.7215609116248565,0.04059870578885803,0.008517887563884156,1.0,0.016891891891891893,0.2218138930038549,60.0829,,ok,
ang20191004t215336_12,had100,local_rx,True,4096,30,0.00732421875,0.6644121987211018,0.29292990735335434,0.007331378299120235,1.0,0.014556040756914121,0.24696762999519706,35.539469,,ok,
